run_id,regime,seed,coefficient,value
78e320e21b713170-cf94c0f72d24,market,10028,borrower_leverage,0.016443613330758035
78e320e21b713170-cf94c0f72d24,market,10028,borrower_risk,0.004677735707925379
78e320e21b713170-cf94c0f72d24,market,10028,reserve_buffer,-0.0010229618278444733
78e320e21b713170-cf94c0f72d24,market,10028,capital_buffer,-0.003757714163846421
78e320e21b713170-cf94c0f72d24,market,10028,expected_inflation,0.9876322142433865
b980c9dc3ae49fa1-1d9771519e49,market,10029,borrower_leverage,0.016798749308218848
b980c9dc3ae49fa1-1d9771519e49,market,10029,borrower_risk,0.004498466698945962
b980c9dc3ae49fa1-1d9771519e49,market,10029,reserve_buffer,-0.002641163129652208
b980c9dc3ae49fa1-1d9771519e49,market,10029,capital_buffer,-0.003179311873720367
b980c9dc3ae49fa1-1d9771519e49,market,10029,expected_inflation,0.9803261729685147
