run_id,scenario_id,rate_regime,cumulative_consumption,defaults,write_offs,resolution_cost
1d6c46d96236287c921ad709,ablation_borrower_risk_pricing_baseline,market,2917.656561496934,0.0,0.0,0.0
647567f3cafcfcdc87f10139,ablation_borrower_risk_pricing_baseline,market,2718.4663323982772,0.0,0.0,0.0
84663f0ae33fb222310008da,ablation_borrower_risk_pricing_baseline,market,2724.035724125292,0.0,0.0,0.0
925295457e152fe7ef67f54e,ablation_borrower_risk_pricing_baseline,market,3408.9344267179963,0.0,0.0,0.0
5f3cfd4b379c515f25eaced4,ablation_borrower_risk_pricing_baseline,market,4491.219132055093,0.0,0.0,0.0
203af993c471571c84e1da39,ablation_borrower_risk_pricing_baseline,market,2693.3524713215847,0.0,0.0,0.0
5725fdbe915ebfca313d249f,ablation_borrower_risk_pricing_baseline,market,2449.1529876534214,0.0,0.0,0.0
5a65e145dec4b78276e3f454,ablation_borrower_risk_pricing_baseline,market,2417.873809456562,0.0,0.0,0.0
d5ab2c38ffa24bed5257b427,ablation_borrower_risk_pricing_baseline,market,2461.1154423015137,0.0,0.0,0.0
d1d71eed9e5593f2709a466b,ablation_borrower_risk_pricing_shock,administered,2755.697501546649,0.0,0.0,0.0
c2175032c1d52fb2a09691dc,ablation_borrower_risk_pricing_shock,administered,2538.827729609863,0.0,0.0,0.0
720def7225424e72686c369e,ablation_borrower_risk_pricing_shock,administered,2877.317003500169,0.0,0.0,0.0
1150982ef88bb9a5b1e8b86a,ablation_borrower_risk_pricing_shock,administered,2700.693954757902,0.0,0.0,0.0
985d21ae801749176b03994d,ablation_borrower_risk_pricing_shock,administered,2723.0529554894097,0.0,0.0,0.0
ddab74367d449c99b3a9f183,ablation_borrower_risk_pricing_shock,administered,2387.391508813269,0.0,0.0,0.0
75c55f38e4fa10ba0ffd52b9,ablation_borrower_risk_pricing_shock,administered,2736.116206491465,0.0,0.0,0.0
47e8dfbbf08aec3a93fc7c7d,ablation_borrower_risk_pricing_shock,administered,3007.0851101641606,0.0,0.0,0.0
38c6f0cca6327b03a3788647,ablation_borrower_risk_pricing_shock,administered,2568.793903378206,0.0,0.0,0.0
94d66192075fec867429dd34,ablation_borrower_risk_pricing_shock,administered,2907.981230588321,0.0,0.0,0.0
