run_id,mean_local_pass_through,borrower_leverage_rate_slope,quoted_rate_dispersion,risk_rationing_slope,scenario_id,rate_regime,replication,cumulative_output,cumulative_new_credit,defaults,write_offs,output_per_unit_credit
4e58ca4ef46d3cf04fae441e,0.25,0.007833401470968417,0.005023130289602751,0.15559767947248537,h2_h3_baseline,administered,670,4499.36641159374,15.325028872627179,0.0,0.0,293.59595006246866
4ebfb18a953defb40ccbfbf4,0.25,0.007595797613546241,0.007283211518127078,-0.03877508796417295,h2_h3_baseline,administered,6,4526.459500592016,16.389844096591677,0.0,0.0,276.17465266392065
4ee58aea8fd59e6b2ab7d814,0.25,0.007318392699899835,0.0048856221427680535,0.05343908445930042,h2_h3_baseline,administered,30,4342.003521146496,30.525464014582592,0.0,0.0,142.24201535715358
4ef5415c362c8be2635c8993,1.0,0.028279515969897816,0.008523563041044511,0.48283974522084516,h2_h3_baseline,market,649,4600.239401163232,3.815683001822824,0.0,0.0,1205.6136211958935
4f60614614921a0b52d8466a,1.0,0.029120805413582945,0.012213831679548209,0.45087642585622956,h2_h3_baseline,market,192,4656.523403340705,9.889627372071402,0.0,0.0,470.84922698815365
4f90b5a69ba2bf52b1085832,1.0,0.029371835440557038,0.009172791332882659,0.5052387920584981,h2_h3_baseline,market,186,4390.959751393344,14.81107973360614,0.0,0.0,296.46452725727454
4f97b79f9127b999d93a7ae7,0.25,0.007362577939922301,0.004866332043569495,0.045395772134501404,h2_h3_baseline,administered,553,4330.092875301596,29.0178733699208,0.0,0.0,149.2215787181035
4fb4ada4fcce6affedff1260,1.0,0.02742191157192758,0.010343088069274262,0.5040764791243553,h2_h3_baseline,market,322,4546.914120022388,17.661161322722787,0.0,0.0,257.4527256128024
4fc019fc1665fc7fe92936fe,0.25,0.007381206933143077,0.003352621977161298,0.04704180248792829,h2_h3_baseline,administered,159,4813.310798553345,25.043339865024905,0.0,0.0,192.19923638362357
50880fe588443d1aa76054c4,1.0,0.029883454904228196,0.008048859528935312,0.5691360422057299,h2_h3_baseline,market,365,4711.057913310763,15.574216333970709,0.0,0.0,302.49084848236856
