run_id,scenario_id,rate_regime,replication,parameter_set_id,cumulative_new_credit,cumulative_output,shock
42b99e7cac9d11b1dcd9c5e3,local_base_credit_demand_minus10_shock,administered,19,v0.4-local-sensitivity-2-base_credit_demand_minus10,15.0117406253237,2907.757333511761,True
d3245267b0ea3087fcd0678d,local_base_credit_demand_minus10_shock,market,0,v0.4-local-sensitivity-2-base_credit_demand_minus10,8.60631194615221,2879.216715140115,True
2747520e80a27a846241c99b,local_base_credit_demand_minus10_shock,market,1,v0.4-local-sensitivity-2-base_credit_demand_minus10,9.268605495754311,2941.746379792507,True
d64e832c869ce08215c3bce3,local_base_credit_demand_minus10_shock,market,2,v0.4-local-sensitivity-2-base_credit_demand_minus10,4.6570800392655896,3114.9125768612103,True
769cbe95db45806f3edb8021,local_base_credit_demand_minus10_shock,market,3,v0.4-local-sensitivity-2-base_credit_demand_minus10,11.174889575032333,2926.165836318514,True
3dca7ff95ce890cd4440f8bd,local_base_credit_demand_minus10_shock,market,4,v0.4-local-sensitivity-2-base_credit_demand_minus10,7.55505234360919,3030.9395835589335,True
8d4690d91af748ca632e16ee,local_base_credit_demand_minus10_shock,market,5,v0.4-local-sensitivity-2-base_credit_demand_minus10,16.343582620868858,2818.630701904979,True
4a3395e7017da23081210f37,local_base_credit_demand_minus10_shock,market,6,v0.4-local-sensitivity-2-base_credit_demand_minus10,9.52090780036464,2828.590528820866,True
63fbb4f91259e85bbeec8b32,local_base_credit_demand_minus10_shock,market,7,v0.4-local-sensitivity-2-base_credit_demand_minus10,5.228264423313962,2928.1647852796395,True
c125ab629c399dec18bd6b53,local_base_credit_demand_minus10_shock,market,8,v0.4-local-sensitivity-2-base_credit_demand_minus10,13.235358396016654,2961.6021873017326,True
0cbbf5461491c9b10c4a9ec7,local_base_credit_demand_minus10_shock,market,9,v0.4-local-sensitivity-2-base_credit_demand_minus10,2.0324352315831775,2926.0826629800727,True
530dda7f2a01a3575bf23652,local_base_credit_demand_minus10_shock,market,10,v0.4-local-sensitivity-2-base_credit_demand_minus10,11.213435760458907,2961.039529417454,True
800f6079c78d8995605de6c1,local_base_credit_demand_minus10_shock,market,11,v0.4-local-sensitivity-2-base_credit_demand_minus10,7.011901548961961,2918.651159266786,True
3608150013d6c79efcd69a18,local_base_credit_demand_minus10_shock,market,12,v0.4-local-sensitivity-2-base_credit_demand_minus10,11.486763257120092,2719.256480857016,True
d5d9a657982b69e505bdb548,local_base_credit_demand_minus10_shock,market,13,v0.4-local-sensitivity-2-base_credit_demand_minus10,7.341296224425439,3017.531639059268,True
0b00faa2d1ab96738469e5a8,local_base_credit_demand_minus10_shock,market,14,v0.4-local-sensitivity-2-base_credit_demand_minus10,4.38024834392926,2952.239242103898,True
739b47b73e6c3ed6cb7201d8,local_base_credit_demand_minus10_shock,market,15,v0.4-local-sensitivity-2-base_credit_demand_minus10,8.466143999146473,2845.197713663851,True
3da4f8e55329b23f39a931bd,local_base_credit_demand_minus10_shock,market,16,v0.4-local-sensitivity-2-base_credit_demand_minus10,12.67468660799371,2953.5632044018143,True
21efb2acaa968a13a6e47aa9,local_base_credit_demand_minus10_shock,market,17,v0.4-local-sensitivity-2-base_credit_demand_minus10,8.560757363375345,3008.7232481453348,True
3fbf562f75f8052a518b1ff4,local_base_credit_demand_minus10_shock,market,18,v0.4-local-sensitivity-2-base_credit_demand_minus10,4.783231191570755,2946.4145911602523,True
3f2c58adbcd3448f10af0185,local_base_credit_demand_minus10_shock,market,19,v0.4-local-sensitivity-2-base_credit_demand_minus10,9.776714303650108,2901.1807244319457,True
ac635b49d57eb57976933f4f,local_base_credit_demand_plus10_baseline,administered,0,v0.4-local-sensitivity-2-base_credit_demand_plus10,11.70090873171219,2870.1812558853335,False
0a6a7b4e288bd8df86e858e3,local_base_credit_demand_plus10_baseline,administered,1,v0.4-local-sensitivity-2-base_credit_demand_plus10,13.705310373894225,2944.2971662688997,False
4bf34242e9123f9f041f0777,local_base_credit_demand_plus10_baseline,administered,2,v0.4-local-sensitivity-2-base_credit_demand_plus10,6.647075531338698,3120.695152283209,False
8971f6a77e5a8e7a03eb1872,local_base_credit_demand_plus10_baseline,administered,3,v0.4-local-sensitivity-2-base_credit_demand_plus10,16.292187706966757,2927.136201032405,False
d427ea6e7447931eaf4f5c91,local_base_credit_demand_plus10_baseline,administered,4,v0.4-local-sensitivity-2-base_credit_demand_plus10,9.76503364139963,3024.9662163785424,False
4df330a6b11a6b775768988e,local_base_credit_demand_plus10_baseline,administered,5,v0.4-local-sensitivity-2-base_credit_demand_plus10,24.06995134415174,2827.682523398612,False
cd8195d1d934314b47f65dee,local_base_credit_demand_plus10_baseline,administered,6,v0.4-local-sensitivity-2-base_credit_demand_plus10,14.57902391022998,2838.2899509896856,False
6487eb05c22774b61ffce271,local_base_credit_demand_plus10_baseline,administered,7,v0.4-local-sensitivity-2-base_credit_demand_plus10,7.966211654826015,2904.236613633287,False
9d605c7e84a46cd7f66a2581,local_base_credit_demand_plus10_baseline,administered,8,v0.4-local-sensitivity-2-base_credit_demand_plus10,18.981854867843506,2963.961965311109,False
7342d28e52217351c3175145,local_base_credit_demand_plus10_baseline,administered,9,v0.4-local-sensitivity-2-base_credit_demand_plus10,4.096980399538444,2929.9025535292963,False
771e7780be4e517985de72b5,local_base_credit_demand_plus10_baseline,administered,10,v0.4-local-sensitivity-2-base_credit_demand_plus10,14.733208651936291,2921.8298444732245,False
813cdf4a6b4dc25f9fbedafa,local_base_credit_demand_plus10_baseline,administered,11,v0.4-local-sensitivity-2-base_credit_demand_plus10,10.326380574674921,2924.940087978139,False
490862c6dbd84291b04c0e40,local_base_credit_demand_plus10_baseline,administered,12,v0.4-local-sensitivity-2-base_credit_demand_plus10,14.784603565838399,2643.2554528177584,False
d9035663fb93d0e94290027c,local_base_credit_demand_plus10_baseline,administered,13,v0.4-local-sensitivity-2-base_credit_demand_plus10,9.131163036607024,3021.456589438341,False
d89286a76bdbf9e816c8f6be,local_base_credit_demand_plus10_baseline,administered,14,v0.4-local-sensitivity-2-base_credit_demand_plus10,6.355837685893446,2955.4925909850517,False
f41399e35a046145031c4896,local_base_credit_demand_plus10_baseline,administered,15,v0.4-local-sensitivity-2-base_credit_demand_plus10,11.66938388899616,2821.2063878289937,False
fb828951c934756c902e4a4c,local_base_credit_demand_plus10_baseline,administered,16,v0.4-local-sensitivity-2-base_credit_demand_plus10,16.496915353431895,2903.355708253633,False
3f94f6448717bf0cd5186236,local_base_credit_demand_plus10_baseline,administered,17,v0.4-local-sensitivity-2-base_credit_demand_plus10,10.878590109278537,3002.192102484164,False
694c272c1d4b38b9212ea926,local_base_credit_demand_plus10_baseline,administered,18,v0.4-local-sensitivity-2-base_credit_demand_plus10,5.653440529231368,2945.9782545519156,False
c6ddc41bde369922ff00d0f9,local_base_credit_demand_plus10_baseline,administered,19,v0.4-local-sensitivity-2-base_credit_demand_plus10,12.043541491059546,2820.988965035137,False
c2f90558a67afc5724d2f8ca,local_base_credit_demand_plus10_baseline,market,0,v0.4-local-sensitivity-2-base_credit_demand_plus10,6.698470445240801,2859.7157509002213,False
9ce7b545d442ce62d852742d,local_base_credit_demand_plus10_baseline,market,1,v0.4-local-sensitivity-2-base_credit_demand_plus10,6.647075531338696,2930.8404138911037,False
2555ddc676ad81b22d440614,local_base_credit_demand_plus10_baseline,market,2,v0.4-local-sensitivity-2-base_credit_demand_plus10,3.3064061277019814,3113.5913797897038,False
06bfed897d790abf98536c6e,local_base_credit_demand_plus10_baseline,market,3,v0.4-local-sensitivity-2-base_credit_demand_plus10,8.839925191161774,2918.6765268655386,False
8662518684082d49954c71ab,local_base_credit_demand_plus10_baseline,market,4,v0.4-local-sensitivity-2-base_credit_demand_plus10,4.334304405744047,3014.103002263468,False
f45468e9c7550bb6227f6878,local_base_credit_demand_plus10_baseline,market,5,v0.4-local-sensitivity-2-base_credit_demand_plus10,14.767471927871028,2815.5970268305527,False
