run_id,scenario_id,rate_regime,replication,run_id_1,cumulative_new_credit,cumulative_output,unresolved_liquidity_shortfall,mean_unfunded_share,credit_weighted_productivity,opening_deposits,deposit_hhi
db75fe53390489b420c69698,addendum_concentration_100_5_high,market,6,db75fe53390489b420c69698,2182.635580927032,11760.847195604329,0.0,0.8340311337194876,1.1273774725200498,1371.862619207299,0.28289196945970313
bc21ed71b84d84902c7e9b45,addendum_concentration_100_5_high,market,7,bc21ed71b84d84902c7e9b45,2258.5498969407613,9796.46136167944,0.0,0.9089168289500038,1.1699771605957807,749.047694001842,0.3717703536969747
752f31c0f57dc1d3de4c22d2,addendum_concentration_100_5_high,market,8,752f31c0f57dc1d3de4c22d2,2917.699482160791,10515.689840323841,0.0,0.8691100932571881,1.105897801611007,1238.272085914877,0.24091331220950712
a323fcc0a105861cb6216297,addendum_concentration_100_5_high,market,9,a323fcc0a105861cb6216297,2158.227320728863,10261.523740453877,0.0,0.8913223589836682,1.1573420230534683,1106.2525307271862,0.3418179069250806
0771ebd65e32e4c261800ed7,addendum_concentration_100_5_high,market,10,0771ebd65e32e4c261800ed7,3548.328622664767,9799.425954014283,0.0,0.8703754829983432,1.112854673312516,1203.251932253504,0.24286807935543256
ca9549d364b9939cd34d21bd,addendum_concentration_100_5_high,market,11,ca9549d364b9939cd34d21bd,4492.311223113109,11063.232647418483,0.0,0.8073365841976802,1.0949825046862334,1287.3825038632535,0.41146595167179184
9e9a592faf3f3467713cd2cd,addendum_concentration_100_5_high,market,12,9e9a592faf3f3467713cd2cd,2849.9753648704045,10184.559411772083,0.0,0.873132563897271,1.1278581458597794,1215.046882022834,0.4043513489878274
3b6fcacca92b2074ed078142,addendum_concentration_100_5_high,market,13,3b6fcacca92b2074ed078142,3344.626712267843,17630.691053661045,0.0,0.622069326955043,1.0889396999829324,3068.8613766947738,0.3079325545607791
1aaf9710d6702c0e434e6605,addendum_concentration_100_5_high,market,14,1aaf9710d6702c0e434e6605,1970.1121107348936,9065.136216815481,0.0,0.9258380586990511,1.1665887979302076,763.9279465625623,0.39223745006968
a2511f248005ed73f0cf3c57,addendum_concentration_100_5_high,market,15,a2511f248005ed73f0cf3c57,2320.9095984250575,8729.128878118601,0.0,0.9110186477634867,1.1570401981804785,652.0935724756841,0.27842585429998706
bef535e56d30ae5b50e4e10c,addendum_concentration_100_5_high,market,16,bef535e56d30ae5b50e4e10c,2223.443368339169,10402.691644531611,0.0,0.8846997329362437,1.0970646224684133,1382.67900344889,0.3316344256869306
b2016b6c4832c97f598f2f11,addendum_concentration_100_5_high,market,17,b2016b6c4832c97f598f2f11,3149.4363026409687,10276.669961360269,0.0,0.8648276893428936,1.0900268005315357,1178.808460820382,0.3115919307509782
648448088c1774527b71dea6,addendum_concentration_100_5_high,market,18,648448088c1774527b71dea6,3624.7918812558532,12598.098242925562,0.0,0.7706052612524417,1.1134630564478278,2010.2561798592828,0.2817549626133311
a41be5464f2af7c3144d0c8e,addendum_concentration_100_5_high,market,19,a41be5464f2af7c3144d0c8e,2973.7718214302267,16777.296667466424,0.0,0.5458508946751741,1.1751696481877323,2766.8211181084043,0.31793693158528724
67ba14c347f1b45d8d27159e,addendum_concentration_100_5_high,market,20,67ba14c347f1b45d8d27159e,2555.6419639477663,9706.135557413185,0.0,0.8634044358981013,1.1377419423624329,982.2826489601579,0.32986326517229336
8dd4f3ce034bbd83eef173b9,addendum_concentration_100_5_high,market,21,8dd4f3ce034bbd83eef173b9,1997.5692605631998,10655.137423624361,0.0,0.888074654020004,1.1737214719709743,1231.6004419949036,0.3063409238560265
